Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""9"",""Argentina"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2008"",""7.75"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""9"",""Argentina"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2009"",""8.18"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""9"",""Argentina"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2010"",""8.30"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""9"",""Argentina"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2011"",""9.04"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""9"",""Argentina"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2008"",""31.57"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""9"",""Argentina"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2009"",""33.46"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""9"",""Argentina"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2010"",""34.63"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""9"",""Argentina"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2011"",""35.28"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""9"",""Argentina"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2008"",""1.26"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""9"",""Argentina"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2009"",""1.35"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""9"",""Argentina"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2010"",""1.24"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""9"",""Argentina"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2011"",""1.20"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""9"",""Argentina"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2008"",""1.94"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""9"",""Argentina"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2009"",""2.02"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""9"",""Argentina"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2010"",""1.74"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""9"",""Argentina"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2011"",""1.65"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2008"",""37.81"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2009"",""38.51"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2010"",""37.25"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2011"",""40.57"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2008"",""22.30"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2009"",""21.58"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2010"",""22.34"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2011"",""23.12"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2008"",""37.27"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2009"",""38.20"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2010"",""40.05"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2011"",""45.10"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2008"",""1.08"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2009"",""1.06"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2010"",""1.08"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2011"",""1.09"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2008"",""3.55"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2009"",""4.01"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2010"",""3.73"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""10"",""Australia"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2011"",""3.41"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2008"",""17.85"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2009"",""17.35"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2010"",""17.41"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2011"",""17.34"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2008"",""68.81"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2009"",""70.66"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2010"",""69.22"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2011"",""67.47"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2008"",""17.12"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2009"",""17.66"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2010"",""19.08"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2011"",""19.19"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2008"",""0.48"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2009"",""0.65"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2010"",""1.15"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2011"",""1.20"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2008"",""8.84"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2009"",""10.22"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2010"",""11.24"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""11"",""Austria"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2011"",""11.23"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2008"",""19.11"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2009"",""22.03"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2010"",""21.24"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2011"",""16.50"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2008"",""25.41"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2009"",""27.47"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2010"",""27.19"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2011"",""22.46"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2008"",""54.43"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2009"",""54.92"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2010"",""56.17"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2011"",""54.84"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2008"",""1.17"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2009"",""0.38"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2010"",""0.28"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2011"",""0.37"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2008"",""4.31"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2009"",""3.99"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2010"",""2.93"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""12"",""Bahamas"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2011"",""3.67"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2008"",""12.91"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2009"",""14.29"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2010"",""12.99"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2011"",""13.68"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2008"",""8.08"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2009"",""8.42"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2010"",""6.92"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2011"",""6.20"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2008"",""42.94"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2009"",""49.20"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2010"",""48.57"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2011"",""49.88"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2008"",""0.02"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2009"",""0.00"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2010"",""0.00"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2011"",""0.00"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2008"",""2.26"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2009"",""2.56"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2010"",""3.33"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""14"",""Barbados"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2011"",""3.37"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""16"",""Bangladesh"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2008"",""1.30"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""16"",""Bangladesh"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2009"",""1.30"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""16"",""Bangladesh"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2010"",""1.29"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""16"",""Bangladesh"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2011"",""1.30"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""16"",""Bangladesh"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2008"",""0.00"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""16"",""Bangladesh"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2009"",""0.00"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""16"",""Bangladesh"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2010"",""0.00"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""16"",""Bangladesh"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2011"",""0.00"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""16"",""Bangladesh"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2008"",""1.29"",""Fc"",""Calculated data"""
